sample_hap_chrom	sample_hap	sample	hap	chrom	start	end	len	project	gapless	CL	filterflag
C151-CHA-E21#Mat#chr22	C151-CHA-E21_Mat	C151-CHA-E21	Mat	chr22	0	25076949	25076949	APG	0	54664815	1
C152-CKZ06#Mat#chr22	C152-CKZ06_Mat	C152-CKZ06	Mat	chr22	0	18896196	18896196	APG	1	48501786	0
C153-CHA-S21#Mat#chr22	C153-CHA-S21_Mat	C153-CHA-S21	Mat	chr22	0	22342658	22342658	APG	0	51892944	1
C154-CBA01#Mat#chr22	C154-CBA01_Mat	C154-CBA01	Mat	chr22	0	23355897	23355897	APG	0	52906210	1
C155-CBA02#Mat#chr22	C155-CBA02_Mat	C155-CBA02	Mat	chr22	0	16079836	16079836	APG	1	45656363	0
C156-CBA03#Mat#chr22	C156-CBA03_Mat	C156-CBA03	Mat	chr22	0	19121348	19121348	APG	1	48677589	0
KOR01#Mat#chr22	KOR01_Mat	KOR01	Mat	chr22	0	25068646	25068646	APG	0	54575420	1
KOR02#Mat#chr22	KOR02_Mat	KOR02	Mat	chr22	0	21992747	21992747	APG	0	51579361	1
KOR03#Mat#chr22	KOR03_Mat	KOR03	Mat	chr22	0	16979303	16979303	APG	1	46610075	0
KOR04#Mat#chr22	KOR04_Mat	KOR04	Mat	chr22	0	15910710	15910710	APG	1	45500000	0
KOR05#Mat#chr22	KOR05_Mat	KOR05	Mat	chr22	0	24275533	24275533	APG	0	53801038	1
KOR06#Mat#chr22	KOR06_Mat	KOR06	Mat	chr22	0	19356923	19356923	APG	0	48946243	1
KOR07#Mat#chr22	KOR07_Mat	KOR07	Mat	chr22	0	20156929	20156929	APG	0	49682309	1
KOR08#Mat#chr22	KOR08_Mat	KOR08	Mat	chr22	0	16465931	16465931	APG	1	46162140	0
C001-CHA-E01#Pat#chr22	C001-CHA-E01_Pat	C001-CHA-E01	Pat	chr22	0	19961391	19961391	APG	0	49551483	1
C002-CHA-E02#Pat#chr22	C002-CHA-E02_Pat	C002-CHA-E02	Pat	chr22	0	19825748	19825748	APG	0	49356078	1
C003-CHA-E03#Pat#chr22	C003-CHA-E03_Pat	C003-CHA-E03	Pat	chr22	0	18354313	18354313	APG	1	47961559	0
C004-CHA-E04#Pat#chr22	C004-CHA-E04_Pat	C004-CHA-E04	Pat	chr22	0	23059231	23059231	APG	0	52758341	1
C005-CHA-E05#Pat#chr22	C005-CHA-E05_Pat	C005-CHA-E05	Pat	chr22	0	21555863	21555863	APG	0	51154589	1
C006-CHA-E06#Pat#chr22	C006-CHA-E06_Pat	C006-CHA-E06	Pat	chr22	0	16041552	16041552	APG	1	45573156	0
C007-CHA-E07#Pat#chr22	C007-CHA-E07_Pat	C007-CHA-E07	Pat	chr22	0	19521316	19521316	APG	1	49070201	0
C008-CHA-E08#Pat#chr22	C008-CHA-E08_Pat	C008-CHA-E08	Pat	chr22	0	22510130	22510130	APG	0	52162096	1
C009-CHA-E09#Pat#chr22	C009-CHA-E09_Pat	C009-CHA-E09	Pat	chr22	0	20476618	20476618	APG	1	50112768	0
C010-CHA-E10#Pat#chr22	C010-CHA-E10_Pat	C010-CHA-E10	Pat	chr22	0	15928431	15928431	APG	0	45772301	1
C011-CHA-E11#Pat#chr22	C011-CHA-E11_Pat	C011-CHA-E11	Pat	chr22	0	22155506	22155506	APG	0	51696497	1
C012-CHA-E12#Pat#chr22	C012-CHA-E12_Pat	C012-CHA-E12	Pat	chr22	0	24548151	24548151	APG	0	54077552	1
C013-CHA-E13#Pat#chr22	C013-CHA-E13_Pat	C013-CHA-E13	Pat	chr22	0	23601171	23601171	APG	0	53230962	1
C014-CHA-E14#Pat#chr22	C014-CHA-E14_Pat	C014-CHA-E14	Pat	chr22	0	16840360	16840360	APG	0	50111045	1
C015-CHA-E15#Pat#chr22	C015-CHA-E15_Pat	C015-CHA-E15	Pat	chr22	0	22870914	22870914	APG	0	52447359	1
C016-CHA-E16#Pat#chr22	C016-CHA-E16_Pat	C016-CHA-E16	Pat	chr22	0	19414513	19414513	APG	0	49058287	1
C017-CHA-E17#Pat#chr22	C017-CHA-E17_Pat	C017-CHA-E17	Pat	chr22	0	16593340	16593340	APG	1	46331008	0
C018-CHA-E18#Pat#chr22	C018-CHA-E18_Pat	C018-CHA-E18	Pat	chr22	0	17954179	17954179	APG	0	47496596	1
C019-CHA-E19#Pat#chr22	C019-CHA-E19_Pat	C019-CHA-E19	Pat	chr22	0	18472440	18472440	APG	1	48078650	0
C020-CHA-E20#Pat#chr22	C020-CHA-E20_Pat	C020-CHA-E20	Pat	chr22	0	14223667	14223667	APG	1	43799594	0
C021-CHA-S01#Pat#chr22	C021-CHA-S01_Pat	C021-CHA-S01	Pat	chr22	0	21697937	21697937	APG	1	51342306	0
C021-CHA-S01_2#Pat#chr22	C021-CHA-S01_2_Pat	C021-CHA-S01_2	Pat	chr22	0	23819639	23819639	APG	0	53449235	1
C022-CHA-S02#Pat#chr22	C022-CHA-S02_Pat	C022-CHA-S02	Pat	chr22	0	19676454	19676454	APG	0	49254032	1
C022-CHA-S02_2#Pat#chr22	C022-CHA-S02_2_Pat	C022-CHA-S02_2	Pat	chr22	0	19656613	19656613	APG	0	48111821	1
C023-CHA-S03#Pat#chr22	C023-CHA-S03_Pat	C023-CHA-S03	Pat	chr22	0	19381727	19381727	APG	0	48962329	1
C023-CHA-S03_2#Pat#chr22	C023-CHA-S03_2_Pat	C023-CHA-S03_2	Pat	chr22	0	17305601	17305601	APG	1	46859205	0
C024-CHA-S04#Pat#chr22	C024-CHA-S04_Pat	C024-CHA-S04	Pat	chr22	0	20912328	20912328	APG	0	50471789	1
C024-CHA-S04_2#Pat#chr22	C024-CHA-S04_2_Pat	C024-CHA-S04_2	Pat	chr22	0	18288568	18288568	APG	1	47866369	0
C025-CHA-S05#Pat#chr22	C025-CHA-S05_Pat	C025-CHA-S05	Pat	chr22	0	19277287	19277287	APG	0	48893021	1
C026-CHA-S06#Pat#chr22	C026-CHA-S06_Pat	C026-CHA-S06	Pat	chr22	0	23721331	23721331	APG	0	53273203	1
C027-CHA-S07#Pat#chr22	C027-CHA-S07_Pat	C027-CHA-S07	Pat	chr22	0	25964282	25964282	APG	0	54940139	1
C028-CHA-S08#Pat#chr22	C028-CHA-S08_Pat	C028-CHA-S08	Pat	chr22	0	22280136	22280136	APG	0	51828819	1
C029-CHA-S09#Pat#chr22	C029-CHA-S09_Pat	C029-CHA-S09	Pat	chr22	0	15694557	15694557	APG	1	45354326	0
C030-CHA-S10#Pat#chr22	C030-CHA-S10_Pat	C030-CHA-S10	Pat	chr22	0	17352763	17352763	APG	1	46919873	0
C035-CHA-S15#Pat#chr22	C035-CHA-S15_Pat	C035-CHA-S15	Pat	chr22	0	19317471	19317471	APG	1	48901312	0
C036-CHA-S16#Pat#chr22	C036-CHA-S16_Pat	C036-CHA-S16	Pat	chr22	0	14142671	14142671	APG	1	43662407	0
C037-CHA-S17#Pat#chr22	C037-CHA-S17_Pat	C037-CHA-S17	Pat	chr22	0	16223025	16223025	APG	1	45792969	0
C038-CHA-S18#Pat#chr22	C038-CHA-S18_Pat	C038-CHA-S18	Pat	chr22	0	17523696	17523696	APG	1	47125326	0
C039-CHA-S19#Pat#chr22	C039-CHA-S19_Pat	C039-CHA-S19	Pat	chr22	0	16622284	16622284	APG	0	46166144	1
C040-CHA-S20#Pat#chr22	C040-CHA-S20_Pat	C040-CHA-S20	Pat	chr22	0	15020851	15020851	APG	1	44595773	0
C041-CHA-N01#Pat#chr22	C041-CHA-N01_Pat	C041-CHA-N01	Pat	chr22	0	15309759	15309759	APG	1	44881310	0
C042-CHA-N02#Pat#chr22	C042-CHA-N02_Pat	C042-CHA-N02	Pat	chr22	0	16526728	16526728	APG	0	46082003	1
C043-CHA-N03#Pat#chr22	C043-CHA-N03_Pat	C043-CHA-N03	Pat	chr22	0	24301283	24301283	APG	0	54151478	1
C044-CHA-N04#Pat#chr22	C044-CHA-N04_Pat	C044-CHA-N04	Pat	chr22	0	15586677	15586677	APG	1	45142753	0
C045-CHA-N05#Pat#chr22	C045-CHA-N05_Pat	C045-CHA-N05	Pat	chr22	0	15498873	15498873	APG	1	45127715	0
C046-CHA-N06#Pat#chr22	C046-CHA-N06_Pat	C046-CHA-N06	Pat	chr22	0	19695818	19695818	APG	0	49241492	1
C047-CHA-N07#Pat#chr22	C047-CHA-N07_Pat	C047-CHA-N07	Pat	chr22	0	19136468	19136468	APG	1	48728419	0
C048-CHA-N08#Pat#chr22	C048-CHA-N08_Pat	C048-CHA-N08	Pat	chr22	0	18374094	18374094	APG	1	47967453	0
C049-CHA-N09#Pat#chr22	C049-CHA-N09_Pat	C049-CHA-N09	Pat	chr22	0	18087554	18087554	APG	1	47647754	0
C050-CHA-N10#Pat#chr22	C050-CHA-N10_Pat	C050-CHA-N10	Pat	chr22	0	20973718	20973718	APG	0	50512752	1
C051-CHA-N11#Pat#chr22	C051-CHA-N11_Pat	C051-CHA-N11	Pat	chr22	0	21486204	21486204	APG	0	51074578	1
C052-CHA-N12#Pat#chr22	C052-CHA-N12_Pat	C052-CHA-N12	Pat	chr22	0	20149199	20149199	APG	1	49648955	0
C053-CHA-N13#Pat#chr22	C053-CHA-N13_Pat	C053-CHA-N13	Pat	chr22	0	20497037	20497037	APG	0	50051787	1
C054-CHA-N14#Pat#chr22	C054-CHA-N14_Pat	C054-CHA-N14	Pat	chr22	0	22987416	22987416	APG	0	52510244	1
C055-CHA-N15#Pat#chr22	C055-CHA-N15_Pat	C055-CHA-N15	Pat	chr22	0	23326668	23326668	APG	0	52930477	1
C056-CHA-N16#Pat#chr22	C056-CHA-N16_Pat	C056-CHA-N16	Pat	chr22	0	19338453	19338453	APG	0	48856923	1
C057-CHA-N17#Pat#chr22	C057-CHA-N17_Pat	C057-CHA-N17	Pat	chr22	0	20206961	20206961	APG	1	49732220	0
C058-CHA-N18#Pat#chr22	C058-CHA-N18_Pat	C058-CHA-N18	Pat	chr22	0	20437137	20437137	APG	0	50007881	1
C059-CHA-N19#Pat#chr22	C059-CHA-N19_Pat	C059-CHA-N19	Pat	chr22	0	18796961	18796961	APG	1	48370753	0
C060-CHA-N20#Pat#chr22	C060-CHA-N20_Pat	C060-CHA-N20	Pat	chr22	0	28871548	28871548	APG	0	58485267	1
C061-CHA-NE01#Pat#chr22	C061-CHA-NE01_Pat	C061-CHA-NE01	Pat	chr22	0	17986909	17986909	APG	1	47525942	0
C062-CHA-NE02#Pat#chr22	C062-CHA-NE02_Pat	C062-CHA-NE02	Pat	chr22	0	19699787	19699787	APG	0	49259368	1
C063-CHA-NE03#Pat#chr22	C063-CHA-NE03_Pat	C063-CHA-NE03	Pat	chr22	0	20174680	20174680	APG	1	49763235	0
C064-CHA-NE04#Pat#chr22	C064-CHA-NE04_Pat	C064-CHA-NE04	Pat	chr22	0	16076395	16076395	APG	1	45712958	0
C065-CHA-NE05#Pat#chr22	C065-CHA-NE05_Pat	C065-CHA-NE05	Pat	chr22	0	15514934	15514934	APG	1	45176737	0
C066-CHA-NE06#Pat#chr22	C066-CHA-NE06_Pat	C066-CHA-NE06	Pat	chr22	0	24898274	24898274	APG	0	54469561	1
C067-CHA-NE07#Pat#chr22	C067-CHA-NE07_Pat	C067-CHA-NE07	Pat	chr22	0	15376307	15376307	APG	1	44992866	0
C068-CHA-NE08#Pat#chr22	C068-CHA-NE08_Pat	C068-CHA-NE08	Pat	chr22	0	28877258	28877258	APG	0	58477533	1
C069-CHA-NE09#Pat#chr22	C069-CHA-NE09_Pat	C069-CHA-NE09	Pat	chr22	0	25837312	25837312	APG	0	55402518	1
C070-CHA-NE10#Pat#chr22	C070-CHA-NE10_Pat	C070-CHA-NE10	Pat	chr22	0	17018993	17018993	APG	0	46612011	1
C071-CHA-NE11#Pat#chr22	C071-CHA-NE11_Pat	C071-CHA-NE11	Pat	chr22	0	19445511	19445511	APG	0	49055034	1
C072-CHA-NE12#Pat#chr22	C072-CHA-NE12_Pat	C072-CHA-NE12	Pat	chr22	0	23212806	23212806	APG	0	52786135	1
C073-CHA-NE13#Pat#chr22	C073-CHA-NE13_Pat	C073-CHA-NE13	Pat	chr22	0	17691775	17691775	APG	1	47321424	0
C074-CHA-NE14#Pat#chr22	C074-CHA-NE14_Pat	C074-CHA-NE14	Pat	chr22	0	16170281	16170281	APG	1	45796143	0
C075-CHA-NE15#Pat#chr22	C075-CHA-NE15_Pat	C075-CHA-NE15	Pat	chr22	0	18168947	18168947	APG	1	47803793	0
C076-CHA-NE16#Pat#chr22	C076-CHA-NE16_Pat	C076-CHA-NE16	Pat	chr22	0	28786784	28786784	APG	0	58402337	1
C077-CHA-NE17#Pat#chr22	C077-CHA-NE17_Pat	C077-CHA-NE17	Pat	chr22	0	31236910	31236910	APG	0	60808993	1
C078-CHA-NE18#Pat#chr22	C078-CHA-NE18_Pat	C078-CHA-NE18	Pat	chr22	0	14578634	14578634	APG	0	44137321	1
C079-CHA-NE19#Pat#chr22	C079-CHA-NE19_Pat	C079-CHA-NE19	Pat	chr22	0	19614346	19614346	APG	1	49213691	0
C080-CHA-NE20#Pat#chr22	C080-CHA-NE20_Pat	C080-CHA-NE20	Pat	chr22	0	22305164	22305164	APG	0	51901773	1
C081-CHA-C01#Pat#chr22	C081-CHA-C01_Pat	C081-CHA-C01	Pat	chr22	0	18871797	18871797	APG	0	48423537	1
C082-CHA-C02#Pat#chr22	C082-CHA-C02_Pat	C082-CHA-C02	Pat	chr22	0	19888949	19888949	APG	0	49555774	1
C083-CHA-C03#Pat#chr22	C083-CHA-C03_Pat	C083-CHA-C03	Pat	chr22	0	21617304	21617304	APG	1	51171900	0
C084-CHA-C04#Pat#chr22	C084-CHA-C04_Pat	C084-CHA-C04	Pat	chr22	0	12789344	12789344	APG	1	42437129	0
C085-CHA-C05#Pat#chr22	C085-CHA-C05_Pat	C085-CHA-C05	Pat	chr22	0	20512337	20512337	APG	0	50363553	1
C086-CHA-C06#Pat#chr22	C086-CHA-C06_Pat	C086-CHA-C06	Pat	chr22	0	24614614	24614614	APG	0	54259865	1
C087-CHA-C07#Pat#chr22	C087-CHA-C07_Pat	C087-CHA-C07	Pat	chr22	0	21101850	21101850	APG	0	50677287	1
C088-CHA-C08#Pat#chr22	C088-CHA-C08_Pat	C088-CHA-C08	Pat	chr22	0	20297209	20297209	APG	1	49833630	0
C089-CHA-C09#Pat#chr22	C089-CHA-C09_Pat	C089-CHA-C09	Pat	chr22	0	25768139	25768139	APG	0	55351875	1
C090-CHA-C10#Pat#chr22	C090-CHA-C10_Pat	C090-CHA-C10	Pat	chr22	0	17811797	17811797	APG	1	47418923	0
C091-CHA-C11#Pat#chr22	C091-CHA-C11_Pat	C091-CHA-C11	Pat	chr22	0	16509269	16509269	APG	0	46084979	1
C092-CHA-C12#Pat#chr22	C092-CHA-C12_Pat	C092-CHA-C12	Pat	chr22	0	16061455	16061455	APG	1	45547505	0
C093-CHA-C13#Pat#chr22	C093-CHA-C13_Pat	C093-CHA-C13	Pat	chr22	0	16232973	16232973	APG	1	45900161	0
C094-CHA-C14#Pat#chr22	C094-CHA-C14_Pat	C094-CHA-C14	Pat	chr22	0	19966740	19966740	APG	0	49695252	1
C095-CHA-C15#Pat#chr22	C095-CHA-C15_Pat	C095-CHA-C15	Pat	chr22	0	20358453	20358453	APG	0	49929751	1
C096-CHA-C16#Pat#chr22	C096-CHA-C16_Pat	C096-CHA-C16	Pat	chr22	0	16917121	16917121	APG	1	46473707	0
C097-CHA-C17#Pat#chr22	C097-CHA-C17_Pat	C097-CHA-C17	Pat	chr22	0	15162751	15162751	APG	1	44713533	0
C098-CHA-C18#Pat#chr22	C098-CHA-C18_Pat	C098-CHA-C18	Pat	chr22	0	21450407	21450407	APG	0	51061349	1
C099-CHA-C19#Pat#chr22	C099-CHA-C19_Pat	C099-CHA-C19	Pat	chr22	0	20761674	20761674	APG	1	50303605	0
C100-CHA-C20#Pat#chr22	C100-CHA-C20_Pat	C100-CHA-C20	Pat	chr22	0	14400935	14400935	APG	1	44053738	0
C101-CZA01#Pat#chr22	C101-CZA01_Pat	C101-CZA01	Pat	chr22	0	19899843	19899843	APG	0	49456817	1
C102-CZA02#Pat#chr22	C102-CZA02_Pat	C102-CZA02	Pat	chr22	0	20122488	20122488	APG	0	49715838	1
C103-CZA03#Pat#chr22	C103-CZA03_Pat	C103-CZA03	Pat	chr22	0	16482483	16482483	APG	0	46059867	1
C104-CZA04#Pat#chr22	C104-CZA04_Pat	C104-CZA04	Pat	chr22	0	21646887	21646887	APG	0	51213588	1
C105-CZA05#Pat#chr22	C105-CZA05_Pat	C105-CZA05	Pat	chr22	0	14141520	14141520	APG	1	43659474	0
C106-CZA06#Pat#chr22	C106-CZA06_Pat	C106-CZA06	Pat	chr22	0	13899603	13899603	APG	0	43463972	1
C107-CZA07#Pat#chr22	C107-CZA07_Pat	C107-CZA07	Pat	chr22	0	19837349	19837349	APG	0	49385363	1
C108-CZA08#Pat#chr22	C108-CZA08_Pat	C108-CZA08	Pat	chr22	0	12975874	12975874	APG	1	42521294	0
C109-CUG01#Pat#chr22	C109-CUG01_Pat	C109-CUG01	Pat	chr22	0	18424326	18424326	APG	1	48000067	0
C110-CUG02#Pat#chr22	C110-CUG02_Pat	C110-CUG02	Pat	chr22	0	22598228	22598228	APG	0	52202702	1
C111-CUG03#Pat#chr22	C111-CUG03_Pat	C111-CUG03	Pat	chr22	0	22679346	22679346	APG	0	52294941	1
C112-CUG04#Pat#chr22	C112-CUG04_Pat	C112-CUG04	Pat	chr22	0	17301678	17301678	APG	0	46940940	1
C113-CUG05#Pat#chr22	C113-CUG05_Pat	C113-CUG05	Pat	chr22	0	19503923	19503923	APG	0	49120058	1
C114-CMG01#Pat#chr22	C114-CMG01_Pat	C114-CMG01	Pat	chr22	0	21028653	21028653	APG	0	50578749	1
C115-CMG02#Pat#chr22	C115-CMG02_Pat	C115-CMG02	Pat	chr22	0	23058594	23058594	APG	0	52573011	1
C116-CMG03#Pat#chr22	C116-CMG03_Pat	C116-CMG03	Pat	chr22	0	15710241	15710241	APG	1	45309325	0
C117-CMG04#Pat#chr22	C117-CMG04_Pat	C117-CMG04	Pat	chr22	0	17107317	17107317	APG	1	46677651	0
C118-CMG05#Pat#chr22	C118-CMG05_Pat	C118-CMG05	Pat	chr22	0	15644893	15644893	APG	1	45134806	0
C119-CKZ01#Pat#chr22	C119-CKZ01_Pat	C119-CKZ01	Pat	chr22	0	17693466	17693466	APG	0	47202553	1
C120-CKZ02#Pat#chr22	C120-CKZ02_Pat	C120-CKZ02	Pat	chr22	0	16442609	16442609	APG	0	46101186	1
C121-CKZ03#Pat#chr22	C121-CKZ03_Pat	C121-CKZ03	Pat	chr22	0	19650782	19650782	APG	0	49227034	1
C122-CKZ04#Pat#chr22	C122-CKZ04_Pat	C122-CKZ04	Pat	chr22	0	22629063	22629063	APG	1	52249271	0
C123-CKZ05#Pat#chr22	C123-CKZ05_Pat	C123-CKZ05	Pat	chr22	0	17514806	17514806	APG	0	47032170	1
C124-CZH01#Pat#chr22	C124-CZH01_Pat	C124-CZH01	Pat	chr22	0	15284507	15284507	APG	1	44862904	0
C125-CZH02#Pat#chr22	C125-CZH02_Pat	C125-CZH02	Pat	chr22	0	20215633	20215633	APG	1	49875238	0
C126-CZH03#Pat#chr22	C126-CZH03_Pat	C126-CZH03	Pat	chr22	0	19586583	19586583	APG	0	49182814	1
C127-CZH04#Pat#chr22	C127-CZH04_Pat	C127-CZH04	Pat	chr22	0	15290801	15290801	APG	1	44842771	0
C128-CZH05#Pat#chr22	C128-CZH05_Pat	C128-CZH05	Pat	chr22	0	17688946	17688946	APG	0	47250350	1
C129-CYI01#Pat#chr22	C129-CYI01_Pat	C129-CYI01	Pat	chr22	0	24070585	24070585	APG	0	53629840	1
C130-CYI02#Pat#chr22	C130-CYI02_Pat	C130-CYI02	Pat	chr22	0	14663422	14663422	APG	1	44237456	0
C131-CYI03#Pat#chr22	C131-CYI03_Pat	C131-CYI03	Pat	chr22	0	24109114	24109114	APG	0	53663323	1
C134-CMH01#Pat#chr22	C134-CMH01_Pat	C134-CMH01	Pat	chr22	0	23296093	23296093	APG	0	52882849	1
C135-CMH02#Pat#chr22	C135-CMH02_Pat	C135-CMH02	Pat	chr22	0	23816527	23816527	APG	0	53435844	1
C136-CMH03#Pat#chr22	C136-CMH03_Pat	C136-CMH03	Pat	chr22	0	22044688	22044688	APG	0	51584858	1
C137-CMH04#Pat#chr22	C137-CMH04_Pat	C137-CMH04	Pat	chr22	0	17986297	17986297	APG	1	47574187	0
C138-CMH05#Pat#chr22	C138-CMH05_Pat	C138-CMH05	Pat	chr22	0	22790192	22790192	APG	0	52339290	1
C139-CBY01#Pat#chr22	C139-CBY01_Pat	C139-CBY01	Pat	chr22	0	16287237	16287237	APG	0	45892541	1
C140-CBY02#Pat#chr22	C140-CBY02_Pat	C140-CBY02	Pat	chr22	0	13937601	13937601	APG	1	43559529	0
C141-CBY03#Pat#chr22	C141-CBY03_Pat	C141-CBY03	Pat	chr22	0	21299463	21299463	APG	0	50832491	1
C142-CHU01#Pat#chr22	C142-CHU01_Pat	C142-CHU01	Pat	chr22	0	15472136	15472136	APG	1	45000704	0
C143-CHU02#Pat#chr22	C143-CHU02_Pat	C143-CHU02	Pat	chr22	0	15378998	15378998	APG	1	45016492	0
C144-CHU03#Pat#chr22	C144-CHU03_Pat	C144-CHU03	Pat	chr22	0	17479308	17479308	APG	1	46978595	0
C145-CMA01#Pat#chr22	C145-CMA01_Pat	C145-CMA01	Pat	chr22	0	17715799	17715799	APG	0	47034477	1
C148-CTJ01#Pat#chr22	C148-CTJ01_Pat	C148-CTJ01	Pat	chr22	0	21355712	21355712	APG	1	50915341	0
C149-CTJ02#Pat#chr22	C149-CTJ02_Pat	C149-CTJ02	Pat	chr22	0	17060392	17060392	APG	1	46621851	0
C150-CTJ03#Pat#chr22	C150-CTJ03_Pat	C150-CTJ03	Pat	chr22	0	20738665	20738665	APG	1	50319885	0
C151-CHA-E21#Pat#chr22	C151-CHA-E21_Pat	C151-CHA-E21	Pat	chr22	0	25313683	25313683	APG	0	54967763	1
C152-CKZ06#Pat#chr22	C152-CKZ06_Pat	C152-CKZ06	Pat	chr22	0	18199871	18199871	APG	1	47784399	0
C153-CHA-S21#Pat#chr22	C153-CHA-S21_Pat	C153-CHA-S21	Pat	chr22	0	20198276	20198276	APG	0	49805979	1
C154-CBA01#Pat#chr22	C154-CBA01_Pat	C154-CBA01	Pat	chr22	0	15615890	15615890	APG	1	46456761	0
C155-CBA02#Pat#chr22	C155-CBA02_Pat	C155-CBA02	Pat	chr22	0	21539961	21539961	APG	0	51138925	1
C156-CBA03#Pat#chr22	C156-CBA03_Pat	C156-CBA03	Pat	chr22	0	17140956	17140956	APG	1	46657032	0
KOR01#Pat#chr22	KOR01_Pat	KOR01	Pat	chr22	0	16505541	16505541	APG	1	46016842	0
KOR02#Pat#chr22	KOR02_Pat	KOR02	Pat	chr22	0	22703145	22703145	APG	0	52271888	1
KOR03#Pat#chr22	KOR03_Pat	KOR03	Pat	chr22	0	15577967	15577967	APG	0	45228941	1
KOR04#Pat#chr22	KOR04_Pat	KOR04	Pat	chr22	0	22319007	22319007	APG	0	51926782	1
KOR05#Pat#chr22	KOR05_Pat	KOR05	Pat	chr22	0	20274663	20274663	APG	0	49874199	1
KOR06#Pat#chr22	KOR06_Pat	KOR06	Pat	chr22	0	17513398	17513398	APG	1	47120476	0
KOR07#Pat#chr22	KOR07_Pat	KOR07	Pat	chr22	0	19630603	19630603	APG	0	49201599	1
KOR08#Pat#chr22	KOR08_Pat	KOR08	Pat	chr22	0	15429609	15429609	APG	1	43321647	0
HG005_Mat_chr22	HG005_Mat	HG005	Mat	chr22	0	18108043	18108043	HPRC	0	47681834	1
HG005_Pat_chr22	HG005_Pat	HG005	Pat	chr22	0	14264004	14264004	HPRC	0	43810082	1
HG00621_Mat_chr22	HG00621_Mat	HG00621	Mat	chr22	0	20073547	20073547	HPRC	0	49601413	1
HG00621_Pat_chr22	HG00621_Pat	HG00621	Pat	chr22	0	14907302	14907302	HPRC	0	44486060	1
HG00673_Mat_chr22	HG00673_Mat	HG00673	Mat	chr22	0	13801803	13801803	HPRC	0	43602995	1
HG00673_Pat_chr22	HG00673_Pat	HG00673	Pat	chr22	0	16055064	16055064	HPRC	0	45598059	1
HG01106_Mat_chr22	HG01106_Mat	HG01106	Mat	chr22	0	20273153	20273153	HPRC	0	49892435	1
HG01106_Pat_chr22	HG01106_Pat	HG01106	Pat	chr22	0	20603353	20603353	HPRC	0	50148863	1
HG01109_Mat_chr22	HG01109_Mat	HG01109	Mat	chr22	0	20271826	20271826	HPRC	0	49853380	1
HG01109_Pat_chr22	HG01109_Pat	HG01109	Pat	chr22	0	23570243	23570243	HPRC	0	53147859	1
HG01243_Mat_chr22	HG01243_Mat	HG01243	Mat	chr22	0	16460257	16460257	HPRC	0	46115955	1
HG01243_Pat_chr22	HG01243_Pat	HG01243	Pat	chr22	0	22701477	22701477	HPRC	0	52510595	1
HG01258_Mat_chr22	HG01258_Mat	HG01258	Mat	chr22	0	19971393	19971393	HPRC	0	50508965	1
HG01258_Pat_chr22	HG01258_Pat	HG01258	Pat	chr22	0	21005127	21005127	HPRC	0	49596921	1
HG01358_Mat_chr22	HG01358_Mat	HG01358	Mat	chr22	0	22660760	22660760	HPRC	0	52276526	1
HG01358_Pat_chr22	HG01358_Pat	HG01358	Pat	chr22	0	15793880	15793880	HPRC	0	45365420	1
HG01928_Mat_chr22	HG01928_Mat	HG01928	Mat	chr22	0	19708095	19708095	HPRC	0	49334023	1
HG01928_Pat_chr22	HG01928_Pat	HG01928	Pat	chr22	0	24311636	24311636	HPRC	0	53892367	1
HG01952_Mat_chr22	HG01952_Mat	HG01952	Mat	chr22	0	24506404	24506404	HPRC	0	53495038	1
HG01952_Pat_chr22	HG01952_Pat	HG01952	Pat	chr22	0	15813429	15813429	HPRC	0	44237260	1
HG02055_Mat_chr22	HG02055_Mat	HG02055	Mat	chr22	0	14806824	14806824	HPRC	0	44361698	1
HG02055_Pat_chr22	HG02055_Pat	HG02055	Pat	chr22	0	18361441	18361441	HPRC	0	47983234	1
HG02145_Mat_chr22	HG02145_Mat	HG02145	Mat	chr22	0	15721744	15721744	HPRC	0	45214400	1
HG02145_Pat_chr22	HG02145_Pat	HG02145	Pat	chr22	0	18377776	18377776	HPRC	0	47931015	1
HG02486_Mat_chr22	HG02486_Mat	HG02486	Mat	chr22	0	21707715	21707715	HPRC	0	51312271	1
HG02486_Pat_chr22	HG02486_Pat	HG02486	Pat	chr22	0	16460302	16460302	HPRC	0	46021586	1
HG02572_Mat_chr22	HG02572_Mat	HG02572	Mat	chr22	0	12174870	12174870	HPRC	0	41603286	1
HG02572_Pat_chr22	HG02572_Pat	HG02572	Pat	chr22	0	22354710	22354710	HPRC	0	50805184	1
HG02717_Mat_chr22	HG02717_Mat	HG02717	Mat	chr22	0	20146273	20146273	HPRC	0	49943232	1
HG02717_Pat_chr22	HG02717_Pat	HG02717	Pat	chr22	0	19733966	19733966	HPRC	0	48880993	1
HG03098_Mat_chr22	HG03098_Mat	HG03098	Mat	chr22	0	20559668	20559668	HPRC	0	48957635	1
HG03098_Pat_chr22	HG03098_Pat	HG03098	Pat	chr22	0	13128382	13128382	HPRC	0	42690986	1
HG03492_Mat_chr22	HG03492_Mat	HG03492	Mat	chr22	0	26512930	26512930	HPRC	0	56076268	1
HG03492_Pat_chr22	HG03492_Pat	HG03492	Pat	chr22	0	20281967	20281967	HPRC	0	49229003	1
HG03579_Mat_chr22	HG03579_Mat	HG03579	Mat	chr22	0	15481207	15481207	HPRC	0	44294543	1
